Istwert Kraft F_X / N,Istwert Kraft F_Y / N,Istwert Kraft in Stoßrichtung F_Z / N,Istwert Moment M_A / Nm,Istwert Moment M_B  / Nm,Istwert Moment M_C / Nm,Istposition TCP X / mm,Istposition TCP Y / mm,Istposition TCP Z / mm,Istorientierung TCP A / °,Istorientierung TCP B / °,Istorientierung TCP C / °,Sollwert Vorschubgeschw. Soll_v_f / mm/min,Istwert Vorschubgeschwindigkeit v_f / mm/min,Sollwert Drehzahl Soll_n_sp / U/min,Istwert Spindeldrehzahl n_sp / U/min,Istwert Spindeldrehmoment M_sp / Nm,Istwert Spindelstrom I_sp / A,Sollwert Kraft in Stoßrichtung Soll_F_Z / N,Istwert Strom Achse 1 I_a1 / A,Istwert Strom Achse2 I_a2 / A,Istwert Strom Achse3 I_a3 / A,Istwert Strom Achse4 I_a4 / A,Istwert Strom Achse5 I_a5 / A,Istwert Strom Achse6 I_a6 / A,Istwert Moment Achse1 M_a1 / Nm,Istwert Moment Achse2 M_a2 / Nm,Istwert Moment Achse3 M_a3 / Nm,Istwert Moment Achse4 M_a4 / Nm,Istwert Moment Achse5 M_a5 / Nm,Istwert Moment Achse6 M_a6 / Nm
-1409.0,-617.0,7197.0,-16.337,-2.926,-2.957,785.5660547742724,2510.7880547742725,59.338054774272365,-90.17,-2.99,-0.01,1500,1499.999,0,3199.73,-73843.05,10.302,0,-7.764,12.152,7.948,-11.806,-2.708,4.075,4406.892,6871.881,3755.388,1465.594,-371.724,314.646
-1398.0,-595.0,7057.0,-22.429,5.691,-3.526,785.9758715636715,2510.895871563672,59.75287156367156,-90.17,-2.99,-0.01,1500,1499.999,0,3200.417,-75553.62,10.54,0,-7.454,11.05,8.766,-12.012,-2.798,3.865,4231.292,6248.789,4142.235,1491.167,-384.03,298.444
-1328.0,-630.0,7205.0,17.241,38.147,-4.345,786.3835108088308,2511.003510808831,60.170510808830926,-90.16,-2.99,-0.01,1500,1499.999,0,3200.34,-73171.58,10.208,0,-7.763,11.527,8.659,-12.002,-2.977,3.76,4406.553,6518.452,4091.678,1489.983,-408.641,290.38
-1403.0,-588.0,7082.0,-19.694,2.28,-2.832,786.7869741563084,2511.1139741563084,60.58897415630827,-90.16,-2.99,-0.01,1500,1499.999,0,3200.111,-75328.78,10.509,0,-7.682,12.833,8.294,-11.958,-3.201,3.633,4360.37,7257.332,3919.167,1484.419,-439.406,280.548
-1399.0,-566.0,7037.0,-13.944,23.548,-4.722,787.1962632559574,2511.223263255957,61.002263255957445,-90.16,-2.99,-0.01,1500,1499.999,0,3199.558,-74465.9,10.389,0,-7.513,11.115,8.349,-12.148,-3.033,3.808,4264.45,6285.53,3945.22,1508.097,-416.3,294.025
-1379.0,-600.0,7188.0,9.078,33.486,-3.229,787.6103797609356,2511.3363797609354,61.416379760935655,-90.16,-2.99,-0.01,1500,1499.999,0,3199.272,-74502.36,10.394,0,-7.546,11.933,7.974,-12.224,-2.688,4.052,4283.566,6748.004,3767.639,1517.51,-368.91,312.878
-1467.0,-573.0,7064.0,-22.007,-1.617,-2.859,788.031325327709,2511.457325327709,61.83432532770905,-90.16,-2.99,-0.01,1500,1499.999,0,3200.035,-76085.32,10.615,0,-7.502,12.148,8.558,-12.275,-2.53,4.214,4258.36,6869.521,4043.798,1523.785,-347.309,325.434
-1415.0,-572.0,7105.0,-4.532,33.752,-5.419,788.4561016160608,2511.580101616061,62.25310161606072,-90.17,-2.99,-0.01,1500,1499.999,0,3199.52,-74566.16,10.403,0,-7.692,10.717,9.109,-12.493,-2.324,4.359,4366.122,6060.361,4304.043,1550.838,-318.967,336.592
-1447.0,-594.0,7170.0,3.372,13.083,-2.838,788.8747102890962,2511.7047102890965,62.67071028909626,-90.17,-2.99,-0.01,1500,1499.999,0,3200.111,-76252.42,10.638,0,-7.863,11.758,8.567,-12.49,-2.18,4.427,4463.225,6649.408,4048.023,1550.542,-299.199,341.857
-1483.0,-570.0,7023.0,-15.791,1.562,-3.431,789.2921530132512,2511.830153013251,63.08815301325117,-90.17,-2.99,-0.01,1500,1499.999,0,3200.207,-74313.98,10.367,0,-8.103,11.378,8.608,-12.589,-2.121,4.369,4599.408,6434.351,4067.316,1562.854,-291.083,337.365
-1415.0,-581.0,7173.0,8.847,45.795,-5.604,789.7064314582965,2511.9524314582964,63.50643145829653,-90.17,-2.99,-0.01,1500,1499.999,0,3200.645,-74596.55,10.407,0,-8.202,10.698,8.55,-12.734,-2.123,4.275,4655.403,6050.08,4039.855,1580.791,-291.41,330.111
-1504.0,-580.0,7179.0,-13.839,2.362,-3.369,790.1255472973469,2512.073547297347,63.93154729734687,-90.17,-2.99,-0.01,1500,1499.999,0,3200.436,-75222.44,10.494,0,-7.992,12.436,8.746,-12.737,-2.172,4.121,4536.476,7032.836,4132.799,1581.146,-298.086,318.217
-1497.0,-562.0,7013.0,-14.977,9.536,-4.01,790.547502206866,2512.1925022068663,64.35550220686608,-90.16,-2.99,-0.01,1500,1499.999,0,3200.092,-73727.59,10.286,0,-7.982,11.659,9.065,-12.914,-2.105,3.936,4531.062,6593.284,4283.201,1603.167,-288.988,303.93
-1426.0,-589.0,7155.0,18.295,44.954,-4.23,790.9632978666746,2512.3142978666747,64.77529786667455,-90.16,-2.99,-0.01,1500,1499.999,0,3200.302,-74812.27,10.437,0,-7.891,11.371,8.557,-12.997,-1.976,3.703,4478.958,6430.306,4043.516,1613.408,-271.249,285.961
-1516.0,-565.0,7117.0,-20.862,0.671,-3.479,791.3809359599551,2512.4359359599553,65.1999359599551,-90.16,-2.99,-0.01,1500,1499.999,0,3199.406,-74134.73,10.342,0,-7.952,12.612,8.411,-12.928,-2.053,3.628,4513.469,7131.938,3974.512,1604.943,-281.853,280.18
-1472.0,-546.0,7091.0,-12.255,20.202,-4.75,791.7984181732609,2512.5564181732607,65.6214181732609,-90.16,-2.99,-0.01,1500,1499.999,0,3200.168,-74939.88,10.455,0,-7.842,11.285,8.368,-13.153,-2.033,3.748,4451.214,6381.598,3954.233,1632.766,-279.039,289.422
-1437.0,-583.0,7160.0,16.613,31.705,-3.614,792.2177461965213,2512.6827461965213,66.0467461965213,-90.16,-2.99,-0.01,1500,1499.999,0,3199.253,-75726.8,10.564,0,-7.973,11.827,8.556,-13.091,-1.983,3.916,4525.818,6688.509,4042.671,1625.189,-272.166,302.421
-1506.0,-547.0,7030.0,-19.505,4.153,-3.938,792.6419217230491,2512.805921723049,66.47492172304919,-90.16,-2.99,-0.01,1500,1499.999,0,3199.52,-75173.83,10.487,0,-8.039,11.922,8.91,-13.108,-2.025,4.029,4563.205,6741.937,4210.112,1627.201,-277.926,311.147
-1440.0,-536.0,7119.0,-3.0,34.352,-5.837,793.0629464495468,2512.926946449547,66.89794644954682,-90.16,-2.99,-0.01,1500,1499.999,0,3199.806,-75966.82,10.598,0,-7.671,10.071,8.972,-13.296,-2.053,4.197,4354.11,5695.135,4239.404,1650.525,-281.853,324.072
-1467.0,-562.0,7171.0,3.782,12.493,-3.208,793.4788220761138,2513.0498220761137,67.32582207611392,-90.16,-2.99,-0.01,1500,1499.999,0,3199.883,-76048.86,10.609,0,-7.954,11.928,8.639,-13.118,-2.264,4.271,4514.653,6745.139,4081.961,1628.504,-310.785,329.816
-1492.0,-526.0,7004.0,-18.572,4.464,-3.567,793.8975503062536,2513.1715503062537,67.7565503062535,-90.16,-2.99,-0.01,1500,1499.999,0,3199.844,-76209.89,10.632,0,-7.901,11.87,8.599,-13.206,-2.353,4.209,4484.879,6712.779,4062.95,1639.455,-322.96,324.993
-1415.0,-531.0,7105.0,9.979,38.38,-5.704,794.3221328468793,2513.2981328468795,68.18613284687927,-90.16,-2.99,-0.01,1500,1499.999,0,3199.291,-77376.6,10.795,0,-7.782,11.275,9.001,-13.284,-2.179,4.14,4417.211,6376.036,4253.205,1649.045,-299.068,319.69
-1461.0,-541.0,7114.0,-5.371,0.756,-3.294,794.7515714083215,2513.420571408322,68.61957140832158,-90.16,-2.99,-0.01,1500,1499.999,0,3200.588,-75644.77,10.553,0,-7.932,12.54,8.955,-13.054,-2.184,4.014,4502.304,7091.657,4231.377,1620.571,-299.854,309.932
-1447.0,-521.0,6986.0,-17.385,9.375,-3.693,795.1778677043355,2513.5458677043353,69.04786770433543,-90.16,-2.99,-0.01,1500,1499.999,0,3200.092,-76310.16,10.646,0,-7.749,11.452,8.908,-13.13,-2.161,3.793,4398.602,6476.149,4209.408,1629.924,-296.646,292.884
-1368.0,-548.0,7157.0,18.398,37.033,-4.127,795.6030234521065,2513.671023452107,69.47802345210658,-90.16,-2.99,-0.01,1500,1499.999,0,3200.722,-76255.46,10.638,0,-7.786,11.472,8.633,-13.063,-2.09,3.681,4419.749,6487.272,4079.286,1621.637,-286.828,284.267
-1448.0,-529.0,7087.0,-15.91,-10.371,-2.831,796.0310403722588,2513.791040372259,69.9090403722588,-90.16,-2.99,-0.01,1500,1499.999,0,3199.94,-75429.05,10.523,0,-7.742,12.211,8.155,-12.835,-2.139,3.75,4394.542,6905.251,3853.402,1593.341,-293.635,289.606
-1397.0,-508.0,6996.0,-12.553,16.9,-4.219,796.4599201888599,2513.91792018886,70.33992018885994,-90.16,-2.99,-0.01,1500,1499.999,0,3199.482,-78248.59,10.916,0,-7.543,10.762,8.425,-12.969,-2.031,3.884,4281.367,6085.81,3981.131,1609.975,-278.777,299.953
-1339.0,-547.0,7127.0,20.287,32.126,-4.125,796.89466462943,2514.0426646294304,70.77366462943004,-90.16,-2.99,0.0,1500,1499.999,0,3199.844,-76850.97,10.721,0,-7.607,11.232,8.887,-12.745,-2.022,4.088,4317.739,6351.598,4199.269,1582.212,-277.533,315.677
-1422.0,-513.0,7038.0,-23.673,-11.414,-3.671,797.3262754249474,2514.1672754249475,71.20827542494746,-90.16,-3.0,0.0,1500,1499.999,0,3199.196,-78440.01,10.943,0,-7.482,11.557,8.633,-12.61,-2.135,4.246,4246.856,6535.644,4079.004,1565.459,-293.112,327.865
-1341.0,-502.0,7059.0,-5.979,29.217,-5.323,797.757754309856,2514.298754309856,71.6447543098559,-90.16,-3.0,0.0,1500,1499.999,0,3199.596,-78616.23,10.968,0,-7.46,10.589,8.917,-12.769,-2.064,4.357,4234.507,5988.394,4213.352,1585.112,-283.293,336.481
-1346.0,-529.0,7110.0,11.367,19.048,-3.465,798.1891030220718,2514.428103022072,72.08310302207175,-90.16,-3.0,0.0,1500,1499.999,0,3199.215,-77634.85,10.831,0,-7.719,12.066,8.354,-12.518,-2.058,4.373,4381.685,6823.678,3947.473,1553.975,-282.508,337.696
-1398.0,-495.0,6957.0,-16.841,-3.326,-3.366,798.6253233029901,2514.56232330299,72.52132330299003,-90.16,-3.0,0.0,1500,1499.999,0,3200.34,-79242.12,11.055,0,-7.495,11.982,8.591,-12.537,-1.931,4.318,4254.469,6775.981,4059.289,1556.343,-265.031,333.462
-1326.0,-499.0,7068.0,3.722,35.4,-5.925,799.0654168974926,2514.6954168974926,72.9574168974926,-90.16,-3.0,0.0,1500,1499.999,0,3200.359,-76729.44,10.704,0,-7.431,10.639,9.149,-12.635,-1.746,4.249,4218.097,6016.372,4322.914,1568.478,-239.7,328.122
-1368.0,-523.0,7143.0,-1.373,7.513,-2.964,799.5023855539545,2514.8303855539543,73.39638555395447,-90.16,-3.0,0.0,1500,1499.999,0,3200.455,-78713.45,10.981,0,-7.605,12.255,8.717,-12.454,-1.772,4.097,4316.893,6930.195,4119.139,1546.102,-243.169,316.339
-1398.0,-494.0,6969.0,-15.448,1.532,-4.162,799.937231024251,2514.971231024251,73.83623102425099,-90.16,-3.0,0.0,1500,1499.999,0,3200.55,-77215.57,10.772,0,-7.504,11.763,8.802,-12.607,-1.774,3.816,4259.206,6651.936,4158.993,1565.104,-243.496,294.651
-1337.0,-500.0,7094.0,12.397,39.695,-5.682,800.3719550637643,2515.1069550637644,74.2739550637643,-90.16,-3.0,0.0,1500,1499.999,0,3200.321,-76844.9,10.72,0,-7.502,10.801,8.559,-12.652,-1.693,3.754,4258.36,6107.889,4044.361,1570.609,-232.369,289.901
-1410.0,-497.0,7110.0,-7.789,4.091,-3.368,800.8025594313913,2515.248559431391,74.7135594313913,-90.16,-3.0,0.0,1500,1499.999,0,3200.817,-77890.07,10.866,0,-7.704,11.956,8.267,-12.56,-1.901,3.802,4372.719,6761.15,3906.071,1559.184,-260.907,293.62
-1425.0,-485.0,6985.0,-11.418,9.05,-4.947,801.23704588955,2515.39204588955,75.15504588955005,-90.16,-3.0,0.0,1500,1499.999,0,3200.073,-75714.64,10.563,0,-7.665,10.666,9.118,-12.746,-2.023,3.771,4350.727,6031.709,4308.549,1582.33,-277.664,291.227
-1369.0,-509.0,7164.0,18.514,36.024,-4.288,801.6714162041872,2515.5344162041874,75.59941620418718,-90.16,-3.0,0.0,1500,1499.999,0,3200.817,-76677.79,10.697,0,-7.707,10.96,9.071,-12.828,-2.062,3.865,4374.58,6197.721,4286.017,1592.453,-283.031,298.481
-1469.0,-480.0,7071.0,-18.478,2.215,-3.313,802.1056721447841,2515.679672144784,76.04667214478411,-90.16,-3.0,0.0,1500,1499.999,0,3200.016,-75347.01,10.512,0,-7.791,12.318,8.693,-12.777,-2.157,4.006,4422.455,6965.757,4107.592,1586.119,-296.123,309.306
-1449.0,-466.0,7026.0,-7.1,19.116,-4.911,802.5438154843655,2515.8258154843656,76.49181548436545,-90.16,-3.0,0.0,1500,1499.999,0,3200.569,-75632.61,10.551,0,-7.787,11.049,8.754,-12.957,-1.974,4.159,4420.087,6248.451,4136.32,1608.436,-270.922,321.163
-1421.0,-509.0,7123.0,24.373,26.581,-3.412,802.9848479995051,2515.9738479995053,76.93584799950511,-90.16,-3.0,0.0,1500,1499.999,0,3200.035,-75717.68,10.563,0,-7.819,12.057,8.575,-13.008,-1.807,4.264,4438.188,6818.622,4051.825,1614.77,-248.078,329.264
-1492.0,-479.0,6995.0,-18.626,4.408,-3.315,803.4317714703338,2516.121771470334,77.38377147033395,-90.16,-3.0,0.0,1500,1499.999,0,3199.921,-74839.61,10.441,0,-7.734,12.001,9.092,-13.006,-1.764,4.259,4389.975,6786.431,4296.016,1614.592,-242.187,328.896
-1439.0,-475.0,7126.0,0.676,34.927,-5.569,803.8765876805461,2516.273587680546,77.83158768054605,-90.16,-3.0,0.0,1500,1499.999,0,3200.417,-75292.32,10.504,0,-7.833,10.966,9.266,-13.172,-1.681,4.154,4446.478,6201.092,4378.399,1635.134,-230.732,320.795
-1468.0,-497.0,7137.0,8.043,15.02,-3.479,804.319298417407,2516.4252984174072,78.28029841740704,-90.16,-3.0,0.0,1500,1499.999,0,3200.035,-75234.59,10.496,0,-7.932,12.194,8.84,-13.172,-1.647,3.947,4502.304,6895.813,4177.019,1635.193,-226.019,304.814
-1495.0,-466.0,6920.0,-14.505,7.234,-3.253,804.7649054717605,2516.5739054717606,78.72690547176052,-90.16,-3.0,0.0,1500,1499.999,0,3200.016,-75313.59,10.507,0,-7.784,11.19,8.725,-13.23,-1.5,3.809,4418.395,6328.002,4122.519,1642.415,-205.924,294.136
-1425.0,-483.0,7115.0,18.148,45.625,-5.45,805.2094106380354,2516.7254106380356,79.17241063803539,-90.16,-3.0,0.0,1500,1499.999,0,3199.463,-75763.26,10.57,0,-7.772,10.268,8.641,-13.329,-1.364,3.83,4411.459,5806.876,4083.229,1654.669,-187.204,295.719
-1494.0,-480.0,7121.0,-6.826,2.085,-3.717,805.6558157142526,2516.8788157142526,79.62481571425263,-90.16,-2.99,0.0,1500,1499.999,0,3200.226,-75359.16,10.513,0,-7.977,11.929,8.923,-13.264,-1.492,3.818,4527.679,6745.813,4216.45,1646.618,-204.746,294.835
-1488.0,-457.0,6931.0,-15.521,4.634,-4.144,806.1061225020333,2517.030122502033,80.08012250203328,-90.16,-2.99,0.0,1500,1499.999,0,3199.634,-76349.65,10.651,0,-7.914,11.269,9.403,-13.392,-1.481,3.871,4492.153,6372.665,4443.178,1662.483,-203.241,298.886
-1409.0,-491.0,7100.0,25.936,44.396,-4.527,806.5523328066051,2517.181332806605,80.5333328066051,-90.16,-2.99,0.0,1500,1499.999,0,3199.654,-76765.9,10.709,0,-7.811,11.317,9.085,-13.372,-1.416,4.076,4433.451,6400.137,4292.777,1659.996,-194.339,314.719
-1499.0,-466.0,7028.0,-13.747,-3.689,-3.534,806.9974484368101,2517.3344484368104,80.98644843681012,-90.16,-2.99,0.0,1500,1499.999,0,3199.825,-75772.38,10.571,0,-8.061,12.476,8.648,-13.236,-1.465,4.208,4575.724,7055.252,4086.327,1643.184,-201.146,324.956
-1449.0,-447.0,6971.0,-10.6,13.29,-4.646,807.4444712051111,2517.485471205111,81.43847120511109,-90.16,-3.0,0.0,1500,1499.999,0,3199.291,-77893.11,10.867,0,-7.873,11.079,8.632,-13.391,-1.391,4.353,4468.808,6265.137,4078.722,1662.423,-191.0,336.113
-1401.0,-497.0,7098.0,26.191,29.681,-3.788,807.8954029275999,2517.6344029275997,81.89340292759985,-90.16,-3.0,0.0,1500,1499.999,0,3200.34,-76410.41,10.66,0,-7.782,11.684,8.851,-13.163,-1.401,4.411,4417.38,6607.441,4182.229,1634.068,-192.31,340.642
-1463.0,-464.0,6971.0,-17.682,-6.26,-3.513,808.3472454240039,2517.7822454240036,82.35224542400394,-90.16,-3.0,0.0,1500,1499.999,0,3199.596,-77206.45,10.771,0,-7.797,12.434,8.962,-13.042,-1.614,4.296,4426.008,7031.657,4234.757,1619.032,-221.503,331.731
-1384.0,-446.0,7034.0,-6.049,27.272,-5.465,808.794000517694,2517.932000517694,82.80500051769411,-90.16,-3.0,0.0,1500,1499.999,0,3199.921,-77097.08,10.756,0,-7.568,10.459,8.896,-13.081,-1.717,4.176,4295.747,5914.911,4203.635,1623.886,-235.707,322.452
-1401.0,-491.0,7108.0,14.707,16.102,-3.271,809.240670035691,2518.0766700356908,83.26167003569094,-90.16,-3.0,0.0,1500,1499.999,0,3199.883,-75413.85,10.521,0,-7.634,11.515,8.655,-12.716,-1.896,4.002,4333.302,6511.711,4089.425,1578.542,-260.253,309.012
-1424.0,-453.0,6914.0,-14.906,-2.291,-2.928,809.6892558086734,2518.2252558086734,83.71925580867332,-90.16,-3.0,0.0,1500,1461.356,0,3200.474,-77212.53,10.772,0,-7.542,11.581,8.3,-12.798,-1.995,3.855,4281.029,6549.295,3921.702,1588.723,-273.868,297.671
-1345.0,-456.0,7079.0,7.512,36.394,-5.611,810.1417596709849,2518.380759670985,84.17875967098499,-90.16,-3.0,0.0,1500,1361.598,0,3200.417,-75350.05,10.512,0,-7.509,10.479,8.81,-12.758,-1.955,3.78,4262.42,5926.034,4162.654,1583.751,-268.369,291.926
-1394.0,-478.0,7101.0,1.015,4.52,-3.343,810.5991834606423,2518.5381834606424,84.64418346064218,-90.16,-3.0,0.0,1500,1261.583,0,3199.692,-77370.52,10.794,0,-6.955,12.758,8.962,-12.468,-2.009,3.794,3947.594,7214.859,4234.475,1547.818,-275.831,292.957
-1381.0,-443.0,6877.0,-14.84,0.213,-3.872,811.0505290193403,2518.72252901934,85.1025290193403,-90.16,-3.0,0.0,1500,1161.573,0,3200.188,-76632.21,10.691,0,-5.966,11.64,8.871,-12.613,-1.981,3.792,3386.455,6582.329,4191.805,1565.814,-271.969,292.847
-1279.0,-465.0,7098.0,20.913,42.695,-5.071,811.4977981924623,2518.9357981924622,85.55779819246231,-90.15,-3.0,0.0,1500,1061.568,0,3199.634,-76604.87,10.687,0,-7.469,11.166,8.516,-12.46,-1.804,3.931,4239.751,6314.351,4023.941,1546.812,-247.62,303.562
-1351.0,-456.0,7079.0,-10.743,-10.33,-3.637,811.9549928290855,2519.1379928290858,86.0209928290856,-90.15,-3.0,0.0,1500,961.568,0,3200.092,-78968.67,11.017,0,-7.33,12.901,7.988,-12.084,-1.888,4.065,4160.579,7295.422,3774.54,1500.165,-259.14,313.872
-1301.0,-431.0,6935.0,-12.884,0.133,-4.837,812.4191147819895,2519.3491147819896,86.48311478198951,-90.15,-3.0,0.0,1500,861.571,0,3199.463,-76829.7,10.718,0,-6.187,11.421,8.198,-12.16,-1.861,4.084,3511.979,6458.621,3873.54,1509.518,-255.475,315.345
-1213.0,-465.0,7095.0,25.523,31.836,-4.293,812.8871659076622,2519.5781659076624,86.94816590766209,-90.15,-3.0,0.0,1500,761.577,0,3199.863,-78275.94,10.92,0,-6.281,11.791,8.584,-11.834,-1.784,4.057,3565.268,6667.947,4055.909,1469.087,-244.871,313.246
-1276.0,-441.0,7004.0,-17.78,-11.935,-3.599,813.3531480663087,2519.8351480663086,87.41514806630863,-90.15,-3.0,0.0,1500,661.584,0,3200.073,-76768.94,10.71,0,-6.457,12.83,8.322,-11.497,-1.881,3.954,3665.417,7255.309,3932.123,1427.294,-258.224,305.293
-1212.0,-428.0,7027.0,-9.601,8.011,-4.764,813.8180631218584,2520.1040631218584,87.87706312185841,-90.15,-3.0,0.0,1500,561.593,0,3200.378,-76358.77,10.653,0,-6.007,10.781,7.864,-11.527,-1.877,3.862,3409.462,6096.765,3716.097,1430.964,-257.7,298.223
-1149.0,-473.0,7148.0,18.281,15.551,-3.266,814.2849129419724,2520.3909129419726,88.34291294197246,-90.15,-3.0,0.0,1500,461.603,0,3200.34,-77112.27,10.758,0,-5.866,11.624,7.97,-11.122,-2.021,3.757,3329.445,6573.228,3765.949,1380.647,-277.402,290.122
-1172.0,-429.0,6953.0,-18.406,-12.448,-3.951,814.7506993980503,2520.6996993980506,88.81369939805032,-90.15,-3.0,0.0,1500,361.612,0,3200.016,-75681.23,10.558,0,-5.482,12.156,7.81,-10.808,-2.156,3.555,3111.891,6874.072,3690.326,1341.695,-295.992,274.546
-1078.0,-420.0,7061.0,1.323,11.521,-4.985,815.2204243652386,2521.0234243652385,89.28042436523856,-90.15,-3.0,0.0,1500,261.62,0,3200.321,-76942.12,10.734,0,-5.069,10.634,7.849,-10.661,-2.107,3.552,2877.421,6013.675,3708.774,1323.463,-289.25,274.252
-1042.0,-438.0,7115.0,6.545,-1.4,-3.361,815.6900897224377,2521.370089722438,89.74908972243776,-90.15,-3.0,0.0,1500,161.627,0,3200.035,-76328.38,10.648,0,-4.964,11.391,7.333,-10.081,-2.203,3.613,2817.873,6441.935,3464.865,1251.42,-302.341,279.002
-1037.0,-410.0,6945.0,-15.852,-19.221,-4.39,816.1636973523101,2521.7416973523104,90.2236973523101,-90.15,-3.01,0.0,1500,61.63,0,3200.092,-76225.08,10.634,0,-5.071,11.805,7.616,-9.78,-2.3,3.575,2878.605,6675.869,3598.79,1214.126,-315.759,276.056
-930.0,-412.0,7098.0,5.783,12.398,-4.791,816.6352491412865,2522.141249141286,90.69524914128641,-90.15,-3.01,0.0,1500,0.264,0,3199.806,-77094.04,10.755,0,-5.189,10.951,7.523,-9.577,-2.291,3.573,2945.258,6193.17,3554.571,1188.908,-314.45,275.872
-917.0,-412.0,7087.0,-4.327,-13.797,-2.938,817.1097469795747,2522.5517469795745,91.1697469795746,-90.15,-3.01,0.0,1500,0.0,0,3200.207,-76146.09,10.623,0,-4.968,12.347,7.165,-9.004,-2.423,3.524,2819.734,6982.274,3385.44,1117.754,-332.647,272.116
-889.0,-393.0,6963.0,-12.762,-24.302,-3.81,817.5911927611667,2522.9751927611665,91.64619276116673,-90.15,-3.01,0.0,1500,0.0,0,3200.054,-77021.12,10.745,0,-5.142,11.43,7.279,-8.744,-2.414,3.466,2918.53,6463.677,3439.376,1085.492,-331.403,267.66
-787.0,-407.0,7086.0,9.636,3.992,-4.642,818.0775883838468,2523.3995883838465,92.12358838384668,-90.15,-3.01,0.0,1500,0.0,0,3200.073,-76559.3,10.681,0,-5.542,11.541,7.324,-8.431,-2.396,3.447,3145.725,6526.542,3460.64,1046.658,-328.916,266.188
-797.0,-397.0,7054.0,-12.308,-21.681,-2.641,818.5709357491972,2523.817935749197,92.60493574919724,-90.15,-3.01,0.0,1500,0.0,0,3200.512,-75359.16,10.513,0,-4.317,11.29,7.39,-7.874,-2.394,3.461,2450.266,6384.632,3492.044,977.457,-328.654,267.219
-780.0,-384.0,6991.0,-15.131,-23.34,-3.307,819.0572367626087,2524.2672367626087,93.08423676260867,-90.15,-3.01,0.0,1500,0.0,0,3200.073,-75936.44,10.594,0,-3.788,11.748,7.437,-7.737,-2.416,3.449,2149.988,6643.34,3514.295,960.468,-331.665,266.298
-689.0,-401.0,7066.0,10.944,2.342,-4.499,819.5384933332857,2524.7314933332855,93.56349333328566,-90.15,-3.01,0.0,1500,0.0,0,3201.008,-74550.97,10.4,0,-4.524,11.685,7.406,-7.538,-2.426,3.423,2568.008,6607.778,3499.649,935.783,-333.04,264.346
-723.0,-381.0,6992.0,-17.566,-28.987,-3.446,820.0227073742553,2525.1957073742556,94.04270737425534,-90.15,-3.01,0.0,1500,0.0,0,3200.417,-74238.02,10.357,0,-4.11,11.662,7.351,-7.122,-2.443,3.405,2332.861,6594.801,3473.456,884.163,-335.396,262.91
-inf,-inf,-inf,-inf,-inf,-inf,820.5068808023741,2525.662880802374,94.52388080237415,-90.15,-3.01,0.0,1500,0.0,0,3200.207,-73928.12,10.314,0,-3.917,11.685,7.402,-6.999,-2.457,3.412,2223.408,6608.116,3497.537,868.891,-337.294,263.5
-inf,-inf,-inf,-inf,-inf,-inf,820.9900155383366,2526.1360155383363,95.00501553833655,-90.14,-3.01,0.0,1000,0.468,0,3199.711,-74529.7,10.397,0,-3.962,11.669,7.419,-6.717,-2.482,3.377,2248.783,6599.183,3505.704,833.846,-340.698,260.775
-inf,-inf,-inf,-inf,-inf,-inf,821.4751135066822,2526.6101135066824,95.48811350668223,-90.14,-3.01,0.0,1000,0.467,0,3198.7,-77255.07,10.778,0,-3.9,11.7,7.382,-6.289,-2.489,3.379,2213.596,6616.711,3487.96,780.746,-341.68,260.922
-inf,-inf,-inf,-inf,-inf,-inf,821.9601766358038,2527.086176635804,95.97117663580383,-90.14,-3.01,0.0,1000,0.228,0,3198.795,-76978.58,10.739,0,-3.93,11.638,7.386,-6.22,-2.505,3.375,2231.021,6581.318,3489.932,772.104,-343.905,260.627
-inf,-inf,-inf,-inf,-inf,-inf,822.4462068579542,2527.5662068579545,96.45520685795415,-90.14,-3.02,0.0,1000,52.641,0,3199.005,-78412.66,10.939,0,-3.761,11.632,7.389,-6.004,-2.516,3.352,2134.762,6578.116,3491.622,745.347,-345.411,258.823
-inf,-inf,-inf,-inf,-inf,-inf,822.9322061092549,2528.046206109255,96.94020610925489,-90.14,-3.02,0.0,1000,119.305,0,3200.397,-76133.93,10.621,0,-3.829,11.648,7.395,-5.796,-2.534,3.353,2173.672,6587.048,3494.438,719.537,-347.898,258.934
-inf,-inf,-inf,-inf,-inf,-inf,823.4191763297038,2528.532176329704,97.42917632970372,-90.14,-3.02,0.0,1000,185.967,0,3200.741,-74815.3,10.437,0,-3.599,10.07,7.344,-5.771,-2.539,3.342,2042.734,5694.797,3470.076,716.4,-348.553,258.05
-inf,-inf,-inf,-inf,-inf,-inf,823.9121194631824,2529.0181194631823,97.93511946318242,-90.14,-3.02,0.0,1000,252.627,0,3201.828,-74590.47,10.406,0,-3.659,11.093,6.831,-5.565,-2.41,3.331,2076.737,6273.227,3227.715,690.827,-330.814,257.203
-inf,-inf,-inf,-inf,-inf,-inf,824.4050374574637,2529.5080374574636,98.4430374574637,-90.14,-3.02,0.0,1000,319.286,0,3201.618,-70789.55,9.876,0,-3.334,11.129,5.591,-5.422,-2.026,3.341,1892.341,6293.789,2642.023,673.127,-278.122,258.013
-inf,-inf,-inf,-inf,-inf,-inf,824.9009322642203,2529.99893226422,98.95793226422037,-90.14,-3.01,0.0,1000,385.945,0,3201.275,-71983.6,10.042,0,-3.291,10.606,4.404,-5.263,-1.473,3.331,1867.981,5998.001,2081.116,653.355,-202.128,257.24
