Istwert Kraft F_X / N,Istwert Kraft F_Y / N,Istwert Kraft in Stoßrichtung F_Z / N,Istwert Moment M_A / Nm,Istwert Moment M_B  / Nm,Istwert Moment M_C / Nm,Istposition TCP X / mm,Istposition TCP Y / mm,Istposition TCP Z / mm,Istorientierung TCP A / °,Istorientierung TCP B / °,Istorientierung TCP C / °,Sollwert Vorschubgeschw. Soll_v_f / mm/min,Istwert Vorschubgeschwindigkeit v_f / mm/min,Sollwert Drehzahl Soll_n_sp / U/min,Istwert Spindeldrehzahl n_sp / U/min,Istwert Spindeldrehmoment M_sp / Nm,Istwert Spindelstrom I_sp / A,Sollwert Kraft in Stoßrichtung Soll_F_Z / N,Istwert Strom Achse 1 I_a1 / A,Istwert Strom Achse2 I_a2 / A,Istwert Strom Achse3 I_a3 / A,Istwert Strom Achse4 I_a4 / A,Istwert Strom Achse5 I_a5 / A,Istwert Strom Achse6 I_a6 / A,Istwert Moment Achse1 M_a1 / Nm,Istwert Moment Achse2 M_a2 / Nm,Istwert Moment Achse3 M_a3 / Nm,Istwert Moment Achse4 M_a4 / Nm,Istwert Moment Achse5 M_a5 / Nm,Istwert Moment Achse6 M_a6 / Nm
-707.0,-1757.0,7300.0,-28.144,7.05,-4.932,572.4722571950875,2292.7332571950874,-142.86674280491246,-90.24,-1.03,-0.02,1500,1500.0,0,3200.264,-85437.23,11.919,0,-6.551,17.763,-0.77,-4.094,-11.939,4.993,3718.537,10045.15,-363.752,508.204,-1638.886,385.528
-740.0,-1757.0,7055.0,-50.906,-23.494,-6.191,572.742318482588,2292.585318482588,-142.85868151741207,-90.24,-0.99,-0.02,1500,1500.0,0,3200.474,-82517.41,11.512,0,-6.53,17.994,-0.68,-4.016,-12.231,4.893,3706.526,10175.94,-321.082,498.496,-1678.945,377.869
-639.0,-1746.0,7281.0,-34.342,12.5,-9.026,573.0103838334071,2292.4383838334074,-142.85661616659286,-90.24,-0.96,-0.02,1500,1500.0,0,3199.558,-82748.33,11.544,0,-6.086,16.502,-0.506,-3.977,-12.572,5.033,3454.631,9332.228,-239.262,493.76,-1725.68,388.621
-652.0,-1787.0,7286.0,-41.63,-6.116,-4.607,573.2764532516106,2292.2974532516105,-142.85054674838946,-90.24,-0.93,-0.02,1500,1500.0,0,3200.76,-84167.22,11.742,0,-6.226,18.317,-0.909,-3.656,-12.901,5.197,3533.972,10358.64,-429.658,453.921,-1770.91,401.288
-669.0,-1766.0,7071.0,-57.317,-25.785,-4.633,573.5465267412675,2292.1625267412674,-142.84347325873247,-90.25,-0.9,-0.02,1500,1500.0,0,3200.512,-81612.0,11.386,0,-5.981,17.354,-0.705,-3.918,-13.166,4.905,3394.744,9814.083,-332.911,486.42,-1807.304,378.79
-549.0,-1788.0,7275.0,-18.074,17.05,-8.185,573.8176043064517,2292.0316043064518,-142.8423956935484,-90.25,-0.87,-0.02,1500,1500.0,0,3199.406,-85662.06,11.951,0,-5.857,16.546,-1.048,-3.708,-13.344,4.941,3324.369,9357.171,-495.001,460.255,-1831.719,381.515
-596.0,-1809.0,7204.0,-49.586,-18.431,-7.527,574.0916859512404,2291.90668595124,-142.8373140487597,-90.25,-0.84,-0.02,1500,1500.0,0,3199.825,-83796.55,11.69,0,-5.88,18.194,-1.475,-3.418,-13.449,4.849,3337.396,10288.86,-696.944,424.263,-1846.054,374.445
-570.0,-1784.0,7121.0,-68.307,-13.968,-5.974,574.3787716797153,2291.7887716797154,-142.8312283202847,-90.25,-0.81,-0.02,1500,1500.0,0,3199.844,-83143.3,11.599,0,-5.889,16.746,-0.981,-3.612,-13.348,5.028,3342.471,9469.756,-463.597,448.356,-1832.242,388.253
-468.0,-1845.0,7288.0,-17.937,18.157,-7.328,574.6658614959623,2291.6728614959625,-142.82513850403768,-90.25,-0.78,-0.01,1500,1500.0,0,3200.283,-85343.05,11.906,0,-5.849,17.59,-1.149,-3.17,-13.491,4.868,3320.309,9947.398,-543.022,393.54,-1851.879,375.918
-529.0,-1857.0,7122.0,-45.209,-20.031,-8.958,574.9459554040712,2291.557955404071,-142.81304459592883,-90.25,-0.75,-0.01,1500,1500.0,0,3199.692,-83696.28,11.676,0,-5.703,19.155,-1.211,-3.047,-14.094,4.892,3237.416,10832.06,-572.173,378.267,-1934.615,377.759
-470.0,-1799.0,7152.0,-64.456,-4.508,-9.046,575.2270534081357,2291.449053408136,-142.80994659186422,-90.25,-0.71,-0.01,1500,1500.0,0,3199.825,-86057.05,12.006,0,-5.553,17.244,-1.108,-3.265,-14.362,4.915,3152.154,9751.387,-523.448,405.38,-1971.467,379.563
-425.0,-1886.0,7294.0,-27.81,4.58,-5.739,575.5161555122542,2291.344155512254,-142.80584448774587,-90.25,-0.68,-0.01,1500,1500.0,0,3199.902,-82848.59,11.558,0,-5.483,18.428,-1.546,-2.749,-14.059,4.912,3112.399,10421.16,-730.461,341.27,-1929.903,379.305
-464.0,-1908.0,7106.0,-44.008,-26.17,-7.541,575.8012617205284,2291.2482617205283,-142.79873827947168,-90.25,-0.65,-0.01,1500,1500.0,0,3201.389,-82566.03,11.519,0,-5.409,18.561,-1.297,-2.916,-14.719,4.987,3070.106,10496.33,-613.012,362.048,-2020.428,385.123
-384.0,-1867.0,7236.0,-51.06,-0.499,-8.833,576.0923720370646,2291.1583720370645,-142.7946279629354,-90.25,-0.62,-0.01,1500,1500.0,0,3201.103,-82435.38,11.5,0,-5.388,17.075,-1.2,-3.119,-14.694,4.754,3058.095,9656.33,-566.822,387.147,-2017.025,367.08
-379.0,-1938.0,7297.0,-38.205,-11.897,-4.823,576.3954864659732,2291.071486465973,-142.78851353402675,-90.26,-0.59,-0.01,1500,1500.0,0,3200.188,-81180.56,11.325,0,-5.274,18.77,-1.573,-2.546,-14.226,4.894,2993.81,10614.65,-743.135,316.111,-1952.747,377.943
-392.0,-1937.0,7092.0,-50.861,-29.92,-4.68,576.6896050113687,2290.9886050113687,-142.78539498863128,-90.26,-0.56,-0.01,1500,1500.0,0,3200.55,-83091.66,11.592,0,-5.163,17.857,-1.744,-2.651,-14.64,4.833,2930.879,10098.07,-824.109,329.134,-2009.628,373.193
-288.0,-1929.0,7286.0,-34.287,7.815,-8.882,576.9787276773695,2290.9057276773697,-142.7822723226305,-90.26,-0.53,-0.01,1500,1500.0,0,3199.253,-81119.8,11.317,0,-5.071,16.643,-1.456,-2.575,-15.201,4.998,2878.436,9411.778,-688.213,319.722,-2086.539,385.933
-324.0,-1972.0,7303.0,-47.652,-21.881,-7.282,577.2688544680983,2290.8308544680986,-142.77214553190166,-90.26,-0.5,-0.01,1500,1500.0,0,3200.245,-83684.13,11.675,0,-5.133,18.829,-1.766,-2.147,-15.437,4.901,2913.454,10647.85,-834.39,266.563,-2118.939,378.458
-315.0,-1936.0,7155.0,-64.468,-27.107,-6.395,577.5629853876819,2290.766985387682,-142.76201461231798,-90.26,-0.47,-0.01,1500,1500.0,0,3199.196,-83848.2,11.697,0,-4.973,18.131,-1.443,-2.6,-15.709,4.7,2822.779,10253.13,-682.017,322.741,-2156.38,362.956
-218.0,-1964.0,7269.0,-23.089,8.891,-7.275,577.8541204402513,2290.697120440251,-142.75587955974862,-90.26,-0.43,-0.01,1500,1500.0,0,3199.616,-83362.07,11.63,0,-4.836,18.108,-1.885,-2.361,-15.954,4.659,2744.791,10240.15,-890.861,293.143,-2189.959,359.79
-255.0,-1991.0,7221.0,-39.646,-17.001,-10.054,578.1502596299416,2290.6342596299414,-142.74874037005844,-90.26,-0.4,-0.01,1500,1500.0,0,3199.921,-85491.92,11.927,0,-4.808,18.961,-1.819,-1.845,-16.18,4.613,2729.228,10722.68,-859.738,229.092,-2220.985,356.218
-215.0,-1941.0,7246.0,-71.786,-18.518,-9.322,578.4584029608917,2290.581402960892,-142.74359703910832,-90.26,-0.37,-0.01,1500,1500.0,0,3199.73,-82964.05,11.574,0,-4.6,17.54,-1.631,-2.188,-15.958,4.978,2611.147,9919.252,-770.596,271.654,-2190.548,384.424
-152.0,-2015.0,7366.0,-31.061,-4.244,-5.571,578.7705504372451,2290.530550437245,-142.73744956275485,-90.26,-0.34,-0.01,1500,1500.0,0,3200.34,-84121.64,11.736,0,-4.605,17.97,-1.918,-1.898,-15.58,4.715,2614.022,10162.29,-906.492,235.662,-2138.642,364.098
-177.0,-2041.0,7185.0,-33.729,-21.615,-8.442,579.0717020631494,2290.4877020631493,-142.7302979368506,-90.27,-0.31,-0.01,1500,1500.0,0,3200.016,-83948.46,11.711,0,-4.446,17.887,-2.002,-1.785,-16.15,4.72,2523.516,10115.43,-946.064,221.633,-2216.796,364.466
-120.0,-1958.0,7259.0,-64.026,-9.822,-9.051,579.368857842756,2290.445857842756,-142.72314215724398,-90.27,-0.28,-0.01,1500,1500.0,0,3200.188,-82462.73,11.504,0,-4.244,17.289,-1.893,-1.936,-16.787,4.718,2409.157,9777.342,-894.241,240.398,-2304.245,364.355
-95.0,-2040.0,7360.0,-39.829,-17.815,-5.088,579.6730177802208,2290.406017780221,-142.71098221977917,-90.27,-0.25,-0.01,1500,1500.0,0,3199.863,-85598.26,11.942,0,-4.377,19.107,-1.743,-1.448,-16.605,4.824,2484.438,10805.27,-823.546,179.781,-2279.306,372.53
-111.0,-2064.0,7175.0,-42.879,-27.541,-6.057,579.9741818797038,2290.3751818797036,-142.7018181202962,-90.27,-0.22,-0.01,1500,1500.0,0,3199.634,-84048.73,11.725,0,-4.185,18.577,-2.038,-1.395,-16.822,4.861,2375.492,10505.27,-963.104,173.151,-2309.154,375.328
-24.0,-2013.0,7299.0,-41.155,-3.657,-7.586,580.276350145369,2290.345350145369,-142.69464985463105,-90.27,-0.18,-0.01,1500,1500.0,0,3199.158,-84598.66,11.802,0,-4.159,17.657,-1.773,-1.355,-17.24,4.637,2360.605,9985.319,-837.629,168.237,-2366.428,358.059
-36.0,-2042.0,7280.0,-42.461,-27.305,-7.745,580.5735225813846,2290.3175225813848,-142.68547741861536,-90.27,-0.15,-0.01,1500,1500.0,0,3199.634,-87074.88,12.148,0,-4.08,18.645,-1.927,-1.001,-17.709,4.828,2315.944,10544.03,-910.435,124.313,-2430.902,372.788
-25.0,-2022.0,7167.0,-60.608,-25.737,-7.037,580.8776991919232,2290.2996991919235,-142.67930080807676,-90.27,-0.12,-0.01,1500,1500.0,0,3200.798,-83325.61,11.625,0,-3.763,17.787,-2.354,-1.136,-17.514,4.714,2135.778,10058.8,-1112.379,141.066,-2404.131,363.987
82.0,-2047.0,7348.0,-32.644,-3.29,-7.928,581.1988799811613,2290.2898799811614,-142.67612001883862,-90.27,-0.09,-0.01,1500,1500.0,0,3199.844,-85719.8,11.959,0,-3.794,16.92,-1.993,-0.939,-16.851,4.937,2153.71,9568.688,-941.699,116.618,-2313.147,381.257
56.0,-2086.0,7283.0,-40.384,-24.212,-10.495,581.5190649532799,2290.28306495328,-142.66193504672012,-90.28,-0.06,-0.01,1500,1500.0,0,3201.16,-83826.93,11.695,0,-3.684,18.858,-2.085,-0.524,-17.009,4.859,2091.116,10664.37,-985.354,65.057,-2334.748,375.218
76.0,-1994.0,7179.0,-76.418,-19.078,-8.77,581.8262541124636,2290.2842541124633,-142.64974588753637,-90.28,-0.03,-0.01,1500,1500.0,0,3200.207,-82289.55,11.48,0,-3.476,18.232,-2.089,-0.824,-17.569,4.759,1973.205,10310.6,-987.185,102.292,-2411.593,367.522
145.0,-2052.0,7322.0,-29.47,-9.8,-6.189,582.1354474629019,2290.2794474629018,-142.64355253709812,-90.28,0.0,-0.01,1500,1500.0,0,3200.168,-86385.18,12.051,0,-3.421,18.374,-2.156,-0.348,-17.371,4.78,1941.739,10390.49,-1018.589,43.154,-2384.429,369.142
131.0,-2089.0,7204.0,-31.847,-29.464,-8.767,582.4396450087879,2290.282645008788,-142.6343549912121,-90.28,0.03,-0.01,1500,1500.0,0,3199.444,-84489.28,11.787,0,-3.349,18.745,-2.099,-0.088,-17.749,4.668,1901.138,10600.32,-991.973,10.951,-2436.335,360.452
187.0,-2010.0,7262.0,-66.856,-16.347,-9.871,582.7438467543193,2290.296846754319,-142.62915324568067,-90.28,0.06,-0.01,1500,1500.0,0,3199.215,-85567.88,11.937,0,-3.173,17.104,-2.256,-0.342,-17.973,4.927,1800.989,9672.51,-1066.047,42.503,-2467.034,380.447
224.0,-2056.0,7335.0,-37.399,-19.514,-5.223,583.0390527036978,2290.306052703698,-142.62294729630213,-90.28,0.1,-0.01,1500,1500.0,0,3200.607,-83204.08,11.608,0,-3.176,17.708,-2.333,0.061,-18.537,4.884,1802.85,10014.31,-1102.521,-7.577,-2544.534,377.133
209.0,-2067.0,7097.0,-36.817,-32.241,-6.761,583.3322628611294,2290.3262628611296,-142.6087371388706,-90.28,0.13,-0.01,1500,1500.0,0,3201.16,-82013.05,11.441,0,-3.141,18.752,-2.174,0.067,-18.985,4.674,1782.719,10604.2,-1027.18,-8.288,-2606.062,360.931
281.0,-2021.0,7216.0,-47.099,-10.85,-9.391,583.6404772308242,2290.356477230824,-142.59952276917582,-90.28,0.16,-0.01,1500,1500.0,0,3201.16,-82174.09,11.464,0,-2.926,18.063,-2.27,0.06,-18.651,4.786,1660.916,10214.7,-1072.666,-7.4,-2560.112,369.547
291.0,-2071.0,7298.0,-46.343,-30.295,-6.428,583.9586958169966,2290.382695816996,-142.59330418300345,-90.28,0.19,-0.01,1500,1500.0,0,3200.855,-80029.04,11.165,0,-2.791,18.728,-2.354,0.594,-18.172,4.772,1584.282,10590.72,-1112.52,-73.759,-2494.46,368.48
296.0,-2053.0,7074.0,-59.195,-37.545,-6.686,584.278918623865,2290.422918623865,-142.58508137613492,-90.29,0.22,-0.01,1500,1500.0,0,3200.893,-81174.48,11.324,0,-2.568,18.219,-2.38,0.511,-17.914,4.943,1457.742,10302.85,-1124.631,-63.459,-2458.983,381.662
399.0,-2043.0,7219.0,-28.176,-2.727,-8.407,584.5891456556526,2290.466145655653,-142.5798543443474,-90.29,0.25,-0.01,1500,1500.0,0,3200.016,-79466.95,11.086,0,-2.482,17.045,-2.478,0.557,-18.14,4.822,1409.021,9639.139,-1170.962,-69.201,-2490.074,372.383
377.0,-2063.0,7223.0,-36.498,-33.653,-9.321,584.893376916586,2290.5043769165864,-142.5716230834139,-90.29,0.28,-0.01,1500,1500.0,0,3200.016,-81615.04,11.386,0,-2.374,18.677,-2.508,1.117,-18.526,4.681,1347.781,10562.23,-1185.045,-138.698,-2543.028,361.447
392.0,-1976.0,7074.0,-72.126,-33.091,-8.271,585.1946124108969,2290.559612410897,-142.5613875891031,-90.29,0.31,-0.01,1500,1500.0,0,3199.272,-82474.88,11.506,0,-2.348,17.97,-2.089,0.83,-18.822,4.846,1332.556,10162.12,-986.904,-103.002,-2583.611,374.224
476.0,-2012.0,7226.0,-23.086,-5.08,-7.99,585.5028521428204,2290.6168521428203,-142.55314785717954,-90.29,0.35,-0.01,1500,1500.0,0,3198.986,-81906.72,11.427,0,-2.222,17.909,-2.43,1.056,-18.253,4.677,1261.166,10127.74,-1148.008,-131.121,-2505.588,361.152
438.0,-2022.0,7068.0,-29.217,-35.771,-9.509,585.8090961165965,2290.6730961165968,-142.54590388340353,-90.29,0.38,-0.01,1500,1500.0,0,3199.558,-84276.59,11.757,0,-2.144,18.73,-2.374,1.499,-18.511,4.898,1216.843,10591.9,-1121.955,-186.056,-2540.934,378.201
477.0,-1918.0,7070.0,-67.479,-21.96,-9.452,586.111344336469,2290.741344336469,-142.540655663531,-90.29,0.41,-0.01,1500,1500.0,0,3199.94,-81356.78,11.35,0,-1.925,17.037,-2.088,1.187,-18.761,4.911,1092.841,9634.588,-986.763,-147.341,-2575.298,379.195
529.0,-1987.0,7245.0,-28.839,-17.203,-6.466,586.4145968066862,2290.809596806686,-142.5384031933138,-90.29,0.44,-0.01,1500,1500.0,0,3199.883,-82693.64,11.536,0,-1.98,17.324,-2.593,1.689,-18.343,4.671,1124.138,9796.892,-1225.321,-209.616,-2517.828,360.673
512.0,-2003.0,7014.0,-28.381,-41.823,-8.031,586.7248535315006,2290.881853531501,-142.52714646849944,-90.29,0.47,-0.01,1500,1500.0,0,3200.34,-82717.95,11.54,0,-1.745,18.737,-2.408,1.974,-18.216,4.812,990.324,10595.77,-1137.868,-245.075,-2500.482,371.573
571.0,-1906.0,7052.0,-50.215,-14.8,-9.037,587.0371145151688,2290.971114515169,-142.5188854848312,-90.29,0.5,0.0,1500,1500.0,0,3199.959,-80068.54,11.17,0,-1.748,17.501,-2.169,1.674,-17.911,4.537,992.185,9897.005,-1024.786,-207.781,-2458.525,350.326
579.0,-1958.0,7181.0,-31.967,-34.345,-6.997,587.3463797619519,2291.056379761952,-142.51262023804807,-90.3,0.53,0.0,1500,1500.0,0,3200.168,-83529.17,11.653,0,-1.773,18.809,-2.573,2.101,-17.596,4.777,1006.226,10636.39,-1215.885,-260.762,-2415.324,368.848
575.0,-1941.0,6955.0,-46.139,-38.782,-7.515,587.6476492761152,2291.1476492761153,-142.50735072388483,-90.3,0.56,0.0,1500,1500.0,0,3200.531,-80162.73,11.183,0,-1.579,18.169,-2.308,2.286,-17.749,4.673,896.096,10274.53,-1090.692,-283.73,-2436.401,360.857
658.0,-1899.0,7113.0,-32.12,-6.228,-7.744,587.9449230619281,2291.242923061928,-142.50707693807192,-90.3,0.6,0.0,1500,1500.0,0,3199.386,-80691.39,11.257,0,-1.414,16.203,-2.272,2.125,-17.76,4.529,802.883,9163.182,-1073.652,-263.781,-2437.841,349.737
628.0,-1917.0,7090.0,-24.819,-38.374,-8.125,588.2412011236644,2291.3362011236645,-142.49779887633565,-90.3,0.63,0.0,1500,1500.0,0,3200.417,-83419.8,11.638,0,-1.347,18.8,-2.494,2.684,-17.754,4.666,764.651,10631.33,-1178.285,-333.16,-2436.99,360.342
634.0,-1789.0,6858.0,-63.646,-33.014,-9.028,588.5344834656021,2291.440483465602,-142.48751653439788,-90.3,0.66,0.0,1500,1500.0,0,3199.616,-80588.09,11.243,0,-1.119,18.237,-2.146,2.793,-18.069,4.608,635.235,10312.96,-1014.224,-346.775,-2480.256,355.85
725.0,-1804.0,7068.0,-15.548,-5.169,-7.716,588.8217700920237,2291.543770092024,-142.4872299079763,-90.3,0.69,0.0,1500,1500.0,0,3199.386,-83808.7,11.692,0,-1.003,17.114,-2.158,2.738,-18.013,4.657,569.597,9677.903,-1019.575,-339.849,-2472.598,359.642
696.0,-1820.0,6930.0,-21.552,-38.398,-9.085,589.1100610072158,2291.651061007216,-142.48193899278425,-90.3,0.72,0.0,1500,1500.0,0,3200.397,-81593.77,11.383,0,-0.972,18.573,-2.146,3.28,-17.96,4.775,551.665,10503.24,-1013.942,-407.156,-2465.332,368.737
721.0,-1690.0,6919.0,-63.77,-30.558,-9.198,589.4063562154691,2291.7693562154695,-142.47964378453082,-90.3,0.75,0.0,1500,1500.0,0,3199.654,-81213.98,11.33,0,-0.695,16.063,-1.809,3.255,-17.623,4.582,394.675,9083.631,-854.809,-404.018,-2418.99,353.788
790.0,-1740.0,7048.0,-21.722,-16.419,-5.86,589.7106557210791,2291.894655721079,-142.47534427892083,-90.3,0.78,0.0,1500,1500.0,0,3200.168,-82988.35,11.578,0,-0.816,17.617,-2.244,3.324,-16.655,4.59,463.189,9962.566,-1060.555,-412.602,-2286.179,354.45
766.0,-1740.0,6782.0,-16.423,-40.515,-7.999,590.0109595283452,2292.021959528345,-142.4670404716548,-90.31,0.81,0.0,1500,1500.0,0,3200.016,-80913.19,11.288,0,-0.598,18.563,-2.07,3.731,-16.562,4.645,339.525,10497.34,-978.032,-463.156,-2273.481,358.648
822.0,-1632.0,6878.0,-42.033,-21.0,-8.708,590.3062676415711,2292.155267641571,-142.46573235842885,-90.31,0.85,0.0,1500,1500.0,0,3200.13,-82362.46,11.49,0,-0.415,16.639,-1.733,3.777,-16.408,4.555,235.655,9409.25,-819.04,-468.839,-2252.273,351.762
861.0,-1685.0,7006.0,-19.83,-30.427,-6.344,590.5915800650652,2292.283580065065,-142.46341993493488,-90.31,0.88,0.01,1500,1500.0,0,3199.768,-80730.89,11.263,0,-0.371,18.282,-2.05,4.151,-16.322,4.827,210.786,10338.75,-968.596,-515.308,-2240.426,372.714
842.0,-1636.0,6760.0,-32.063,-47.959,-7.108,590.8638968031395,2292.4158968031397,-142.46210319686054,-90.31,0.91,0.01,1500,1500.0,0,3200.512,-81508.7,11.371,0,-0.146,17.24,-1.806,4.415,-16.855,4.728,83.063,9749.532,-853.542,-548.044,-2313.605,365.129
928.0,-1566.0,6889.0,-23.457,-13.492,-7.649,591.1352178601111,2292.560217860111,-142.462782139889,-90.31,0.94,0.01,1500,1500.0,0,3199.501,-82310.81,11.483,0,-0.207,16.079,-1.601,4.396,-16.843,4.471,117.404,9092.9,-756.654,-545.735,-2312.034,345.245
921.0,-1597.0,6921.0,-17.78,-38.369,-7.861,591.4075432403008,2292.6985432403008,-142.45545675969922,-90.31,0.97,0.01,1500,1500.0,0,3199.482,-82079.9,11.451,0,-0.128,18.986,-2.114,4.873,-16.614,4.596,72.405,10736.5,-998.733,-604.991,-2280.485,354.892
912.0,-1517.0,6718.0,-44.631,-48.409,-6.779,591.6838729480341,2292.8518729480343,-142.45412705196588,-90.31,1.0,0.01,1500,1500.0,0,3199.539,-84085.19,11.731,0,0.037,17.223,-1.709,4.99,-16.358,4.468,-20.977,9739.589,-807.633,-619.435,-2245.4,344.987
1016.0,-1517.0,6867.0,-7.752,-12.231,-8.14,591.9692069876409,2293.0072069876405,-142.4527930123592,-90.31,1.03,0.01,1500,1500.0,0,3198.414,-84042.65,11.725,0,0.272,17.24,-1.569,5.023,-15.583,4.583,-154.453,9749.532,-741.304,-623.579,-2138.969,353.898
1006.0,-1540.0,6844.0,-16.239,-34.047,-9.258,592.2495453634548,2293.162545363455,-142.45245463654518,-90.31,1.06,0.01,1500,1500.0,0,3200.092,-84373.82,11.771,0,0.518,18.13,-1.865,5.538,-15.296,4.707,-294.018,10252.96,-881.285,-687.512,-2099.63,363.509
998.0,-1427.0,6799.0,-58.282,-45.169,-8.535,592.5238880798146,2293.3358880798146,-142.45311192018545,-90.32,1.1,0.01,1500,1500.0,0,3200.493,-81754.8,11.405,0,0.495,16.494,-1.496,5.469,-15.18,4.464,-280.992,9327.508,-707.084,-678.987,-2083.724,344.692
1105.0,-1476.0,6911.0,-1.06,-13.097,-7.104,592.7972351410627,2293.5072351410627,-142.44876485893727,-90.32,1.13,0.01,1500,1500.0,0,3201.618,-81296.02,11.341,0,0.539,17.936,-1.463,5.517,-14.591,4.497,-306.199,10142.74,-691.17,-684.907,-2002.821,347.27
1064.0,-1446.0,6699.0,-15.687,-37.791,-7.809,593.0575865515464,2293.6735865515466,-142.44541344845356,-90.32,1.16,0.01,1500,1500.0,0,3200.474,-82757.45,11.545,0,0.728,18.643,-1.807,6.189,-14.842,4.53,-413.453,10542.85,-853.964,-768.256,-2037.25,349.811
1089.0,-1329.0,6741.0,-40.477,-33.107,-9.142,593.313942315617,2293.852942315617,-142.44605768438296,-90.32,1.19,0.01,1500,1500.0,0,3200.493,-79843.7,11.139,0,0.853,16.795,-1.257,6.077,-14.869,4.403,-483.997,9497.902,-594.142,-754.345,-2040.981,340.016
1148.0,-1375.0,6885.0,-5.641,-25.157,-6.92,593.5653024376303,2294.0283024376304,-142.44769756236968,-90.32,1.22,0.01,1500,1500.0,0,3200.931,-80092.84,11.174,0,0.867,17.723,-1.218,6.285,-14.64,4.635,-492.117,10022.4,-575.553,-780.273,-2009.562,357.875
1103.0,-1338.0,6672.0,-28.599,-49.889,-7.535,593.8096669219464,2294.2106669219465,-142.4473330780536,-90.32,1.25,0.01,1500,1500.0,0,3201.027,-78561.54,10.96,0,0.908,17.415,-1.352,6.645,-14.894,4.681,-515.124,9848.297,-638.924,-824.966,-2044.451,361.447
1166.0,-1274.0,6778.0,-18.667,-23.408,-7.945,594.0560357729297,2294.4020357729296,-142.44796422707023,-90.32,1.28,0.01,1500,1500.0,0,3200.626,-77209.49,10.771,0,1.046,16.393,-0.946,6.525,-14.667,4.444,-593.788,9270.373,-446.839,-809.99,-2013.294,343.146
1183.0,-1294.0,6798.0,-11.108,-32.0,-6.602,594.3074089949492,2294.5904089949495,-142.44159100505075,-90.32,1.31,0.01,1500,1500.0,0,3199.921,-80466.55,11.226,0,1.324,18.824,-1.232,6.878,-14.141,4.58,-751.794,10644.99,-582.172,-853.854,-1941.096,353.677
1152.0,-1243.0,6626.0,-33.792,-54.89,-6.838,594.5557865923781,2294.788786592378,-142.44321340762187,-90.33,1.35,0.01,1500,1500.0,0,3199.978,-78187.83,10.908,0,1.338,17.659,-1.196,7.148,-13.808,4.557,-759.576,9986.331,-565.273,-887.301,-1895.407,351.873
1254.0,-1238.0,6818.0,1.725,-12.484,-7.123,594.805168569594,2294.9951685695937,-142.44683143040604,-90.33,1.38,0.02,1500,1500.0,0,3198.814,-78923.1,11.01,0,1.415,16.822,-1.055,6.897,-13.176,4.446,-803.222,9512.902,-498.662,-856.222,-1808.613,343.293
1238.0,-1222.0,6780.0,-15.981,-36.913,-7.384,595.0445549309786,2295.199554930979,-142.4464450690213,-90.33,1.41,0.02,1500,1500.0,0,3199.711,-81268.67,11.338,0,1.574,18.009,-1.06,7.386,-13.351,4.788,-893.559,10184.53,-500.634,-916.899,-1832.701,369.732
1207.0,-1134.0,6685.0,-41.303,-54.368,-7.755,595.2729456809187,2295.404945680919,-142.44705431908125,-90.33,1.44,0.02,1500,1500.0,0,3200.283,-77768.54,10.849,0,1.393,16.429,-0.534,7.789,-13.645,4.63,-790.703,9290.767,-252.218,-966.92,-1873.021,357.507
1316.0,-1157.0,6827.0,10.132,-9.698,-7.375,595.4933408238048,2295.616340823805,-142.44565917619514,-90.33,1.47,0.02,1500,1500.0,0,3199.177,-81052.95,11.308,0,1.515,17.736,-0.82,7.496,-13.429,4.367,-859.894,10029.65,-387.41,-930.514,-1843.37,337.218
1277.0,-1143.0,6688.0,-7.816,-40.294,-8.044,595.711740364032,2295.829740364032,-142.44225963596784,-90.33,1.5,0.02,1500,1500.0,0,3200.779,-79406.19,11.078,0,1.745,18.591,-0.735,7.889,-13.544,4.526,-990.324,10513.36,-347.134,-979.292,-1859.079,349.516
1278.0,-1047.0,6722.0,-30.338,-39.305,-9.124,595.9341443060002,2296.048144306,-142.44385569399984,-90.33,1.53,0.02,1500,1500.0,0,3199.158,-78449.13,10.944,0,1.658,16.769,-0.461,8.048,-13.248,4.464,-941.265,9483.07,-217.716,-999.064,-1818.562,344.692
1354.0,-1082.0,6823.0,6.7,-19.02,-7.325,596.1555526541129,2296.273552654113,-142.44444734588714,-90.33,1.56,0.02,1500,1500.0,0,3200.092,-81612.0,11.386,0,1.786,17.767,-0.737,8.032,-12.713,4.357,-1013.67,10047.17,-348.261,-997.111,-1745.121,336.444
1306.0,-1052.0,6633.0,-18.109,-49.17,-7.716,596.3759654127786,2296.4949654127786,-142.44703458722142,-90.34,1.6,0.02,1500,1500.0,0,3199.711,-79169.2,11.045,0,2.029,17.59,-0.856,8.484,-12.335,4.601,-1151.713,9947.566,-404.45,-1053.229,-1693.214,355.26
1357.0,-999.0,6763.0,-10.247,-24.41,-8.344,596.60238258641,2296.72338258641,-142.44961741358992,-90.34,1.63,0.02,1500,1500.0,0,3199.234,-80937.5,11.291,0,2.101,16.014,-0.305,8.585,-11.88,4.535,-1192.314,9056.327,-144.346,-1065.779,-1630.769,350.179
1377.0,-999.0,6792.0,-5.242,-31.901,-6.647,596.8138041794246,2296.966804179425,-142.44519582057546,-90.34,1.66,0.02,1500,1500.0,0,3200.455,-79512.53,11.093,0,2.106,18.302,-0.44,8.386,-11.711,4.284,-1195.528,10350.21,-207.999,-1041.035,-1607.532,330.774
